"GEO_ID","NAME","H011C001","H011C002","H011C003","H011C004"
"id","Geographic Area Name","Population in occupied housing units","Population in occupied housing units!!Owned with a mortgage or a loan","Population in occupied housing units!!Owned free and clear","Population in occupied housing units!!Renter occupied"
"8710000US3613731","ZCTA5 13731, New York","7","0","1","6"
"8710000US3613732","ZCTA5 13732, New York","6","6","0","0"
"8710000US3613733","ZCTA5 13733, New York","12","8","3","1"
"8710000US3613734","ZCTA5 13734, New York","2","2","0","0"
"8710000US3613736","ZCTA5 13736, New York","3","3","0","0"
"8710000US3613739","ZCTA5 13739, New York","4","4","0","0"
"8710000US3613740","ZCTA5 13740, New York","1","1","0","0"
"8710000US3613743","ZCTA5 13743, New York","10","9","1","0"
"8710000US3613744","ZCTA5 13744, New York","6","6","0","0"
"8710000US3613746","ZCTA5 13746, New York","16","15","0","1"
"8710000US3613748","ZCTA5 13748, New York","12","7","5","0"
"8710000US3613750","ZCTA5 13750, New York","0","0","0","0"
"8710000US3613751","ZCTA5 13751, New York","0","0","0","0"
"8710000US3613752","ZCTA5 13752, New York","2","0","0","2"
"8710000US3613753","ZCTA5 13753, New York","5","0","0","5"
"8710000US3613754","ZCTA5 13754, New York","8","3","5","0"
"8710000US3613755","ZCTA5 13755, New York","0","0","0","0"
"8710000US3613756","ZCTA5 13756, New York","0","0","0","0"
"8710000US3613757","ZCTA5 13757, New York","15","13","2","0"
"8710000US3613760","ZCTA5 13760, New York","74","25","4","45"
"8710000US3613774","ZCTA5 13774, New York","0","0","0","0"
"8710000US3613775","ZCTA5 13775, New York","8","3","5","0"
"8710000US3613776","ZCTA5 13776, New York","0","0","0","0"
"8710000US3613777","ZCTA5 13777, New York","0","0","0","0"
"8710000US3613778","ZCTA5 13778, New York","19","13","6","0"
"8710000US3613780","ZCTA5 13780, New York","3","2","0","1"
"8710000US3613782","ZCTA5 13782, New York","3","0","3","0"
"8710000US3613783","ZCTA5 13783, New York","6","2","3","1"
"8710000US3613784","ZCTA5 13784, New York","0","0","0","0"
"8710000US3613786","ZCTA5 13786, New York","2","2","0","0"
"8710000US3613787","ZCTA5 13787, New York","5","5","0","0"
"8710000US3613788","ZCTA5 13788, New York","0","0","0","0"
"8710000US3613790","ZCTA5 13790, New York","36","12","0","24"
"8710000US3613794","ZCTA5 13794, New York","0","0","0","0"
"8710000US3613795","ZCTA5 13795, New York","3","0","0","3"
"8710000US3613796","ZCTA5 13796, New York","1","1","0","0"
"8710000US3613797","ZCTA5 13797, New York","6","2","4","0"
"8710000US3613801","ZCTA5 13801, New York","7","2","5","0"
"8710000US3613802","ZCTA5 13802, New York","0","0","0","0"
"8710000US3613803","ZCTA5 13803, New York","17","5","0","12"
"8710000US3613804","ZCTA5 13804, New York","0","0","0","0"
"8710000US3613806","ZCTA5 13806, New York","0","0","0","0"
"8710000US3613807","ZCTA5 13807, New York","6","6","0","0"
"8710000US3613808","ZCTA5 13808, New York","1","0","0","1"
"8710000US3613809","ZCTA5 13809, New York","0","0","0","0"
"8710000US3613810","ZCTA5 13810, New York","1","0","0","1"
"8710000US3613811","ZCTA5 13811, New York","11","0","3","8"
"8710000US3613812","ZCTA5 13812, New York","0","0","0","0"
"8710000US3613813","ZCTA5 13813, New York","3","3","0","0"
"8710000US3613815","ZCTA5 13815, New York","51","9","21","21"
"8710000US3613820","ZCTA5 13820, New York","39","0","3","36"
"8710000US3613825","ZCTA5 13825, New York","2","2","0","0"
"8710000US3613826","ZCTA5 13826, New York","0","0","0","0"
"8710000US3613827","ZCTA5 13827, New York","28","4","16","8"
"8710000US3613830","ZCTA5 13830, New York","25","19","0","6"
"8710000US3613832","ZCTA5 13832, New York","3","0","3","0"
"8710000US3613833","ZCTA5 13833, New York","11","4","3","4"
"8710000US3613834","ZCTA5 13834, New York","0","0","0","0"
"8710000US3613835","ZCTA5 13835, New York","2","0","0","2"
"8710000US3613838","ZCTA5 13838, New York","1","0","0","1"
"8710000US3613839","ZCTA5 13839, New York","3","1","0","2"
"8710000US3613841","ZCTA5 13841, New York","3","0","0","3"
"8710000US3613842","ZCTA5 13842, New York","0","0","0","0"
"8710000US3613843","ZCTA5 13843, New York","3","3","0","0"
"8710000US3613844","ZCTA5 13844, New York","1","0","1","0"
"8710000US3613845","ZCTA5 13845, New York","0","0","0","0"
"8710000US3613846","ZCTA5 13846, New York","0","0","0","0"
"8710000US3613847","ZCTA5 13847, New York","0","0","0","0"
"8710000US3613849","ZCTA5 13849, New York","13","4","6","3"
"8710000US3613850","ZCTA5 13850, New York","20","14","2","4"
"8710000US3613856","ZCTA5 13856, New York","29","9","9","11"
"8710000US3613859","ZCTA5 13859, New York","3","0","0","3"
"8710000US3613860","ZCTA5 13860, New York","0","0","0","0"
"8710000US3613861","ZCTA5 13861, New York","5","0","0","5"
"8710000US3613862","ZCTA5 13862, New York","6","6","0","0"
"8710000US3613863","ZCTA5 13863, New York","10","5","5","0"
"8710000US3613864","ZCTA5 13864, New York","4","0","3","1"
"8710000US3613865","ZCTA5 13865, New York","6","6","0","0"
"8710000US3613901","ZCTA5 13901, New York","54","17","2","35"
"8710000US3613902","ZCTA5 13902, New York","0","0","0","0"
"8710000US3613903","ZCTA5 13903, New York","50","18","0","32"
"8710000US3613904","ZCTA5 13904, New York","45","22","5","18"
"8710000US3613905","ZCTA5 13905, New York","86","23","0","63"
"8710000US3614001","ZCTA5 14001, New York","94","37","12","45"
"8710000US3614004","ZCTA5 14004, New York","25","21","0","4"
"8710000US3614005","ZCTA5 14005, New York","1","1","0","0"
"8710000US3614006","ZCTA5 14006, New York","173","79","17","77"
"8710000US3614008","ZCTA5 14008, New York","11","4","7","0"
"8710000US3614009","ZCTA5 14009, New York","17","12","0","5"
"8710000US3614011","ZCTA5 14011, New York","11","7","1","3"
"8710000US3614012","ZCTA5 14012, New York","14","0","9","5"
"8710000US3614013","ZCTA5 14013, New York","502","188","225","89"
"8710000US3614020","ZCTA5 14020, New York","80","30","8","42"
"8710000US3614024","ZCTA5 14024, New York","6","6","0","0"
"8710000US3614025","ZCTA5 14025, New York","14","6","0","8"
"8710000US3614026","ZCTA5 14026, New York","0","0","0","0"
"8710000US3614028","ZCTA5 14028, New York","13","7","6","0"
"8710000US3614030","ZCTA5 14030, New York","5","5","0","0"
"8710000US3614031","ZCTA5 14031, New York","13","6","4","3"
"8710000US3614032","ZCTA5 14032, New York","5","5","0","0"
"8710000US3614033","ZCTA5 14033, New York","5","5","0","0"
"8710000US3614034","ZCTA5 14034, New York","13","6","5","2"
"8710000US3614035","ZCTA5 14035, New York","0","0","0","0"
"8710000US3614036","ZCTA5 14036, New York","21","13","1","7"
"8710000US3614037","ZCTA5 14037, New York","4","0","0","4"
"8710000US3614039","ZCTA5 14039, New York","0","0","0","0"
"8710000US3614040","ZCTA5 14040, New York","0","0","0","0"
"8710000US3614041","ZCTA5 14041, New York","0","0","0","0"
"8710000US3614042","ZCTA5 14042, New York","23","21","0","2"
"8710000US3614043","ZCTA5 14043, New York","61","31","0","30"
"8710000US3614047","ZCTA5 14047, New York","50","16","10","24"
"8710000US3614048","ZCTA5 14048, New York","158","37","14","107"
"8710000US3614051","ZCTA5 14051, New York","20","12","3","5"
"8710000US3614052","ZCTA5 14052, New York","6","2","4","0"
"8710000US3614054","ZCTA5 14054, New York","5","0","0","5"
"8710000US3614055","ZCTA5 14055, New York","2","2","0","0"
"8710000US3614057","ZCTA5 14057, New York","13","13","0","0"
"8710000US3614058","ZCTA5 14058, New York","14","9","0","5"
"8710000US3614059","ZCTA5 14059, New York","13","8","2","3"
"8710000US3614060","ZCTA5 14060, New York","0","0","0","0"
"8710000US3614061","ZCTA5 14061, New York","30","0","2","28"
"8710000US3614062","ZCTA5 14062, New York","32","27","2","3"
"8710000US3614063","ZCTA5 14063, New York","39","16","1","22"
"8710000US3614065","ZCTA5 14065, New York","4","2","2","0"
"8710000US3614066","ZCTA5 14066, New York","7","7","0","0"
"8710000US3614067","ZCTA5 14067, New York","27","21","0","6"
"8710000US3614068","ZCTA5 14068, New York","3","3","0","0"
"8710000US3614069","ZCTA5 14069, New York","2","2","0","0"
"8710000US3614070","ZCTA5 14070, New York","569","163","227","179"
"8710000US3614072","ZCTA5 14072, New York","81","51","10","20"
"8710000US3614075","ZCTA5 14075, New York","99","47","12","40"
"8710000US3614080","ZCTA5 14080, New York","18","11","0","7"
"8710000US3614081","ZCTA5 14081, New York","1145","214","664","267"
"8710000US3614082","ZCTA5 14082, New York","0","0","0","0"
"8710000US3614085","ZCTA5 14085, New York","29","17","6","6"
"8710000US3614086","ZCTA5 14086, New York","76","45","14","17"
"8710000US3614091","ZCTA5 14091, New York","270","87","115","68"
"8710000US3614092","ZCTA5 14092, New York","236","67","116","53"
"8710000US3614094","ZCTA5 14094, New York","162","56","16","90"
"8710000US3614098","ZCTA5 14098, New York","26","19","6","1"
"8710000US3614101","ZCTA5 14101, New York","17","9","3","5"
"8710000US3614102","ZCTA5 14102, New York","3","0","0","3"
"8710000US3614103","ZCTA5 14103, New York","63","31","11","21"
"8710000US3614105","ZCTA5 14105, New York","13","9","3","1"
"8710000US3614108","ZCTA5 14108, New York","12","6","3","3"
"8710000US3614109","ZCTA5 14109, New York","0","0","0","0"
"8710000US3614111","ZCTA5 14111, New York","49","17","3","29"
"8710000US3614112","ZCTA5 14112, New York","3","0","3","0"
"8710000US3614113","ZCTA5 14113, New York","5","2","0","3"
"8710000US3614120","ZCTA5 14120, New York","165","88","13","64"
"8710000US3614125","ZCTA5 14125, New York","24","11","3","10"
"8710000US3614126","ZCTA5 14126, New York","2","0","0","2"
"8710000US3614127","ZCTA5 14127, New York","48","23","3","22"
"8710000US3614129","ZCTA5 14129, New York","333","81","172","80"
"8710000US3614130","ZCTA5 14130, New York","0","0","0","0"
"8710000US3614131","ZCTA5 14131, New York","33","23","4","6"
"8710000US3614132","ZCTA5 14132, New York","232","80","105","47"
"8710000US3614134","ZCTA5 14134, New York","0","0","0","0"
"8710000US3614135","ZCTA5 14135, New York","0","0","0","0"
"8710000US3614136","ZCTA5 14136, New York","84","38","18","28"
"8710000US3614138","ZCTA5 14138, New York","31","6","7","18"
"8710000US3614139","ZCTA5 14139, New York","11","4","0","7"
"8710000US3614141","ZCTA5 14141, New York","32","20","5","7"
"8710000US3614143","ZCTA5 14143, New York","6","5","1","0"
"8710000US3614145","ZCTA5 14145, New York","0","0","0","0"
"8710000US3614150","ZCTA5 14150, New York","165","99","14","52"
"8710000US3614167","ZCTA5 14167, New York","0","0","0","0"
"8710000US3614168","ZCTA5 14168, New York","13","2","5","6"
"8710000US3614169","ZCTA5 14169, New York","0","0","0","0"
"8710000US3614170","ZCTA5 14170, New York","3","1","2","0"
"8710000US3614171","ZCTA5 14171, New York","6","2","2","2"
"8710000US3614172","ZCTA5 14172, New York","30","20","4","6"
"8710000US3614173","ZCTA5 14173, New York","0","0","0","0"
"8710000US3614174","ZCTA5 14174, New York","34","8","13","13"
"8710000US3614201","ZCTA5 14201, New York","171","14","15","142"
"8710000US3614202","ZCTA5 14202, New York","15","1","2","12"
"8710000US3614203","ZCTA5 14203, New York","5","0","0","5"
"8710000US3614204","ZCTA5 14204, New York","34","8","2","24"
"8710000US3614206","ZCTA5 14206, New York","103","18","12","73"
"8710000US3614207","ZCTA5 14207, New York","405","57","18","330"
"8710000US3614208","ZCTA5 14208, New York","21","5","1","15"
"8710000US3614209","ZCTA5 14209, New York","46","0","0","46"
"8710000US3614210","ZCTA5 14210, New York","97","14","14","69"
"8710000US3614211","ZCTA5 14211, New York","92","24","16","52"
"8710000US3614212","ZCTA5 14212, New York","35","10","4","21"
"8710000US3614213","ZCTA5 14213, New York","387","51","34","302"
"8710000US3614214","ZCTA5 14214, New York","61","17","2","42"
"8710000US3614215","ZCTA5 14215, New York","95","15","13","67"
"8710000US3614216","ZCTA5 14216, New York","172","69","8","95"
"8710000US3614217","ZCTA5 14217, New York","106","50","9","47"
"8710000US3614218","ZCTA5 14218, New York","61","15","8","38"
"8710000US3614219","ZCTA5 14219, New York","25","7","0","18"
"8710000US3614220","ZCTA5 14220, New York","137","73","2","62"
"8710000US3614221","ZCTA5 14221, New York","80","37","9","34"
"8710000US3614222","ZCTA5 14222, New York","86","7","6","73"
"8710000US3614223","ZCTA5 14223, New York","88","43","5","40"
"8710000US3614224","ZCTA5 14224, New York","70","24","11","35"
"8710000US3614225","ZCTA5 14225, New York","84","45","1","38"
"8710000US3614226","ZCTA5 14226, New York","65","39","1","25"
"8710000US3614227","ZCTA5 14227, New York","49","10","4","35"
"8710000US3614228","ZCTA5 14228, New York","48","11","2","35"
"8710000US3614261","ZCTA5 14261, New York","0","0","0","0"
"8710000US3614301","ZCTA5 14301, New York","362","46","25","291"
"8710000US3614302","ZCTA5 14302, New York","1","0","0","1"
"8710000US3614303","ZCTA5 14303, New York","182","29","14","139"
"8710000US3614304","ZCTA5 14304, New York","369","142","59","168"
"8710000US3614305","ZCTA5 14305, New York","274","91","43","140"
"8710000US3614411","ZCTA5 14411, New York","70","38","5","27"
"8710000US3614414","ZCTA5 14414, New York","26","13","5","8"
"8710000US3614415","ZCTA5 14415, New York","0","0","0","0"
"8710000US3614416","ZCTA5 14416, New York","6","6","0","0"
"8710000US3614418","ZCTA5 14418, New York","0","0","0","0"
"8710000US3614420","ZCTA5 14420, New York","73","38","6","29"
"8710000US3614422","ZCTA5 14422, New York","6","0","6","0"
"8710000US3614423","ZCTA5 14423, New York","2","0","0","2"
"8710000US3614424","ZCTA5 14424, New York","72","43","9","20"
"8710000US3614425","ZCTA5 14425, New York","26","17","6","3"
"8710000US3614427","ZCTA5 14427, New York","6","0","0","6"
"8710000US3614428","ZCTA5 14428, New York","14","7","0","7"
"8710000US3614432","ZCTA5 14432, New York","3","2","1","0"
"8710000US3614433","ZCTA5 14433, New York","9","7","0","2"
"8710000US3614435","ZCTA5 14435, New York","13","9","2","2"
"8710000US3614437","ZCTA5 14437, New York","30","22","2","6"
"8710000US3614441","ZCTA5 14441, New York","0","0","0","0"
"8710000US3614445","ZCTA5 14445, New York","18","16","0","2"
"8710000US3614450","ZCTA5 14450, New York","45","23","5","17"
"8710000US3614454","ZCTA5 14454, New York","10","0","2","8"
"8710000US3614456","ZCTA5 14456, New York","50","11","2","37"
"8710000US3614462","ZCTA5 14462, New York","0","0","0","0"
"8710000US3614464","ZCTA5 14464, New York","36","16","4","16"
"8710000US3614466","ZCTA5 14466, New York","0","0","0","0"
"8710000US3614467","ZCTA5 14467, New York","19","5","6","8"
"8710000US3614468","ZCTA5 14468, New York","38","25","6","7"
"8710000US3614469","ZCTA5 14469, New York","31","7","2","22"
"8710000US3614470","ZCTA5 14470, New York","21","11","0","10"
"8710000US3614471","ZCTA5 14471, New York","2","0","0","2"
"8710000US3614472","ZCTA5 14472, New York","11","5","0","6"
"8710000US3614475","ZCTA5 14475, New York","4","0","0","4"
"8710000US3614476","ZCTA5 14476, New York","14","5","9","0"
"8710000US3614477","ZCTA5 14477, New York","22","19","3","0"
"8710000US3614478","ZCTA5 14478, New York","4","2","0","2"
"8710000US3614479","ZCTA5 14479, New York","0","0","0","0"
"8710000US3614480","ZCTA5 14480, New York","1","0","0","1"
"8710000US3614481","ZCTA5 14481, New York","2","2","0","0"
"8710000US3614482","ZCTA5 14482, New York","28","19","1","8"
"8710000US3614485","ZCTA5 14485, New York","10","2","3","5"
"8710000US3614486","ZCTA5 14486, New York","0","0","0","0"
"8710000US3614487","ZCTA5 14487, New York","8","0","5","3"
"8710000US3614489","ZCTA5 14489, New York","23","13","3","7"
"8710000US3614502","ZCTA5 14502, New York","11","11","0","0"
"8710000US3614504","ZCTA5 14504, New York","9","5","1","3"
"8710000US3614505","ZCTA5 14505, New York","23","20","0","3"
"8710000US3614506","ZCTA5 14506, New York","0","0","0","0"
"8710000US3614507","ZCTA5 14507, New York","1","1","0","0"
"8710000US3614510","ZCTA5 14510, New York","17","10","0","7"
"8710000US3614511","ZCTA5 14511, New York","0","0","0","0"
"8710000US3614512","ZCTA5 14512, New York","9","0","2","7"
"8710000US3614513","ZCTA5 14513, New York","45","21","4","20"
"8710000US3614514","ZCTA5 14514, New York","8","5","1","2"
"8710000US3614516","ZCTA5 14516, New York","19","10","0","9"
"8710000US3614517","ZCTA5 14517, New York","5","0","0","5"
"8710000US3614519","ZCTA5 14519, New York","24","17","0","7"
"8710000US3614521","ZCTA5 14521, New York","7","0","0","7"
"8710000US3614522","ZCTA5 14522, New York","32","23","2","7"
"8710000US3614525","ZCTA5 14525, New York","6","4","1","1"
"8710000US3614526","ZCTA5 14526, New York","17","15","2","0"
"8710000US3614527","ZCTA5 14527, New York","17","3","1","13"
"8710000US3614529","ZCTA5 14529, New York","0","0","0","0"
"8710000US3614530","ZCTA5 14530, New York","11","0","6","5"
"8710000US3614532","ZCTA5 14532, New York","13","7","0","6"
"8710000US3614533","ZCTA5 14533, New York","9","5","0","4"
"8710000US3614534","ZCTA5 14534, New York","34","19","9","6"
"8710000US3614536","ZCTA5 14536, New York","0","0","0","0"
"8710000US3614537","ZCTA5 14537, New York","0","0","0","0"
"8710000US3614539","ZCTA5 14539, New York","0","0","0","0"
"8710000US3614541","ZCTA5 14541, New York","12","10","2","0"
"8710000US3614542","ZCTA5 14542, New York","0","0","0","0"
"8710000US3614543","ZCTA5 14543, New York","7","5","2","0"
"8710000US3614544","ZCTA5 14544, New York","10","10","0","0"
"8710000US3614545","ZCTA5 14545, New York","0","0","0","0"
"8710000US3614546","ZCTA5 14546, New York","10","5","5","0"
"8710000US3614548","ZCTA5 14548, New York","11","5","3","3"
"8710000US3614549","ZCTA5 14549, New York","0","0","0","0"
"8710000US3614550","ZCTA5 14550, New York","2","2","0","0"
"8710000US3614551","ZCTA5 14551, New York","20","11","3","6"
"8710000US3614555","ZCTA5 14555, New York","0","0","0","0"
"8710000US3614559","ZCTA5 14559, New York","49","34","4","11"
"8710000US3614560","ZCTA5 14560, New York","8","3","2","3"
"8710000US3614561","ZCTA5 14561, New York","3","3","0","0"
"8710000US3614564","ZCTA5 14564, New York","28","10","2","16"
"8710000US3614568","ZCTA5 14568, New York","8","8","0","0"
"8710000US3614569","ZCTA5 14569, New York","23","10","0","13"
"8710000US3614571","ZCTA5 14571, New York","6","1","3","2"
"8710000US3614572","ZCTA5 14572, New York","16","4","5","7"
"8710000US3614580","ZCTA5 14580, New York","88","59","2","27"
"8710000US3614585","ZCTA5 14585, New York","0","0","0","0"
"8710000US3614586","ZCTA5 14586, New York","9","5","0","4"
"8710000US3614588","ZCTA5 14588, New York","0","0","0","0"
"8710000US3614589","ZCTA5 14589, New York","30","15","2","13"
"8710000US3614590","ZCTA5 14590, New York","13","12","0","1"
"8710000US3614591","ZCTA5 14591, New York","7","6","1","0"
"8710000US3614592","ZCTA5 14592, New York","0","0","0","0"
"8710000US3614604","ZCTA5 14604, New York","9","0","0","9"
"8710000US3614605","ZCTA5 14605, New York","26","3","0","23"
"8710000US3614606","ZCTA5 14606, New York","136","63","8","65"
"8710000US3614607","ZCTA5 14607, New York","56","0","3","53"
"8710000US3614608","ZCTA5 14608, New York","94","7","9","78"
"8710000US3614609","ZCTA5 14609, New York","164","57","18","89"
"8710000US3614610","ZCTA5 14610, New York","28","13","6","9"
"8710000US3614611","ZCTA5 14611, New York","89","24","11","54"
"8710000US3614612","ZCTA5 14612, New York","108","75","7","26"
"8710000US3614613","ZCTA5 14613, New York","82","17","10","55"
"8710000US3614614","ZCTA5 14614, New York","0","0","0","0"
"8710000US3614615","ZCTA5 14615, New York","50","18","6","26"
"8710000US3614616","ZCTA5 14616, New York","94","43","3","48"
"8710000US3614617","ZCTA5 14617, New York","36","27","4","5"
"8710000US3614618","ZCTA5 14618, New York","19","6","1","12"
"8710000US3614619","ZCTA5 14619, New York","52","20","5","27"
"8710000US3614620","ZCTA5 14620, New York","69","16","2","51"
"8710000US3614621","ZCTA5 14621, New York","237","61","4","172"
"8710000US3614622","ZCTA5 14622, New York","32","19","5","8"
"8710000US3614623","ZCTA5 14623, New York","56","30","1","25"
"8710000US3614624","ZCTA5 14624, New York","93","68","10","15"
"8710000US3614625","ZCTA5 14625, New York","21","11","8","2"
"8710000US3614626","ZCTA5 14626, New York","78","48","3","27"
"8710000US3614627","ZCTA5 14627, New York","0","0","0","0"
"8710000US3614701","ZCTA5 14701, New York","204","32","20","152"
"8710000US3614706","ZCTA5 14706, New York","42","11","31","0"
"8710000US3614707","ZCTA5 14707, New York","0","0","0","0"
"8710000US3614708","ZCTA5 14708, New York","0","0","0","0"
"8710000US3614709","ZCTA5 14709, New York","3","3","0","0"
"8710000US3614710","ZCTA5 14710, New York","4","0","0","4"
"8710000US3614711","ZCTA5 14711, New York","2","0","0","2"
"8710000US3614712","ZCTA5 14712, New York","0","0","0","0"
"8710000US3614714","ZCTA5 14714, New York","0","0","0","0"
"8710000US3614715","ZCTA5 14715, New York","6","5","0","1"
"8710000US3614716","ZCTA5 14716, New York","5","0","0","5"
"8710000US3614717","ZCTA5 14717, New York","0","0","0","0"
"8710000US3614718","ZCTA5 14718, New York","3","3","0","0"
"8710000US3614719","ZCTA5 14719, New York","18","8","2","8"
"8710000US3614720","ZCTA5 14720, New York","2","0","0","2"
"8710000US3614721","ZCTA5 14721, New York","0","0","0","0"
"8710000US3614722","ZCTA5 14722, New York","0","0","0","0"
"8710000US3614723","ZCTA5 14723, New York","0","0","0","0"
"8710000US3614724","ZCTA5 14724, New York","0","0","0","0"
"8710000US3614726","ZCTA5 14726, New York","8","0","8","0"
"8710000US3614727","ZCTA5 14727, New York","9","1","3","5"
"8710000US3614728","ZCTA5 14728, New York","2","2","0","0"
"8710000US3614729","ZCTA5 14729, New York","1","1","0","0"
"8710000US3614731","ZCTA5 14731, New York","7","4","3","0"
"8710000US3614732","ZCTA5 14732, New York","0","0","0","0"
"8710000US3614733","ZCTA5 14733, New York","8","4","0","4"
"8710000US3614735","ZCTA5 14735, New York","9","9","0","0"
"8710000US3614736","ZCTA5 14736, New York","0","0","0","0"
"8710000US3614737","ZCTA5 14737, New York","34","18","6","10"
"8710000US3614738","ZCTA5 14738, New York","11","0","2","9"
"8710000US3614739","ZCTA5 14739, New York","7","0","2","5"
"8710000US3614740","ZCTA5 14740, New York","2","0","0","2"
"8710000US3614741","ZCTA5 14741, New York","13","8","0","5"
"8710000US3614742","ZCTA5 14742, New York","2","0","2","0"
"8710000US3614743","ZCTA5 14743, New York","0","0","0","0"
"8710000US3614744","ZCTA5 14744, New York","0","0","0","0"
"8710000US3614747","ZCTA5 14747, New York","1","1","0","0"
"8710000US3614748","ZCTA5 14748, New York","178","42","23","113"
"8710000US3614750","ZCTA5 14750, New York","12","2","4","6"
"8710000US3614752","ZCTA5 14752, New York","2","2","0","0"
"8710000US3614753","ZCTA5 14753, New York","12","5","2","5"
"8710000US3614754","ZCTA5 14754, New York","2","0","0","2"
"8710000US3614755","ZCTA5 14755, New York","40","20","16","4"
"8710000US3614756","ZCTA5 14756, New York","1","0","0","1"
"8710000US3614757","ZCTA5 14757, New York","6","4","2","0"
"8710000US3614760","ZCTA5 14760, New York","107","25","15","67"
"8710000US3614767","ZCTA5 14767, New York","0","0","0","0"
"8710000US3614769","ZCTA5 14769, New York","1","0","0","1"
"8710000US3614770","ZCTA5 14770, New York","4","0","2","2"
"8710000US3614772","ZCTA5 14772, New York","54","20","16","18"
"8710000US3614774","ZCTA5 14774, New York","0","0","0","0"
"8710000US3614775","ZCTA5 14775, New York","7","5","0","2"
"8710000US3614777","ZCTA5 14777, New York","0","0","0","0"
"8710000US3614778","ZCTA5 14778, New York","0","0","0","0"
"8710000US3614779","ZCTA5 14779, New York","1294","404","303","587"
"8710000US3614781","ZCTA5 14781, New York","3","0","0","3"
"8710000US3614782","ZCTA5 14782, New York","5","3","2","0"
"8710000US3614783","ZCTA5 14783, New York","199","37","114","48"
"8710000US3614784","ZCTA5 14784, New York","6","6","0","0"
"8710000US3614787","ZCTA5 14787, New York","2","2","0","0"
"8710000US3614788","ZCTA5 14788, New York","0","0","0","0"
"8710000US3614801","ZCTA5 14801, New York","14","5","6","3"
"8710000US3614802","ZCTA5 14802, New York","0","0","0","0"
"8710000US3614803","ZCTA5 14803, New York","0","0","0","0"
"8710000US3614804","ZCTA5 14804, New York","0","0","0","0"
"8710000US3614805","ZCTA5 14805, New York","4","2","0","2"
"8710000US3614806","ZCTA5 14806, New York","5","0","2","3"
"8710000US3614807","ZCTA5 14807, New York","0","0","0","0"
"8710000US3614808","ZCTA5 14808, New York","2","2","0","0"
"8710000US3614809","ZCTA5 14809, New York","7","0","5","2"
"8710000US3614810","ZCTA5 14810, New York","13","4","3","6"
"8710000US3614812","ZCTA5 14812, New York","25","16","9","0"
"8710000US3614813","ZCTA5 14813, New York","3","3","0","0"
"8710000US3614814","ZCTA5 14814, New York","4","4","0","0"
"8710000US3614815","ZCTA5 14815, New York","2","0","0","2"
"8710000US3614816","ZCTA5 14816, New York","1","1","0","0"
"8710000US3614817","ZCTA5 14817, New York","7","0","0","7"
"8710000US3614818","ZCTA5 14818, New York","2","2","0","0"
"8710000US3614819","ZCTA5 14819, New York","1","0","1","0"
"8710000US3614820","ZCTA5 14820, New York","0","0","0","0"
"8710000US3614821","ZCTA5 14821, New York","2","0","0","2"
"8710000US3614822","ZCTA5 14822, New York","3","0","0","3"
"8710000US3614823","ZCTA5 14823, New York","3","1","0","2"
"8710000US3614824","ZCTA5 14824, New York","2","0","0","2"
"8710000US3614825","ZCTA5 14825, New York","9","2","7","0"
"8710000US3614826","ZCTA5 14826, New York","0","0","0","0"
"8710000US3614827","ZCTA5 14827, New York","0","0","0","0"
"8710000US3614830","ZCTA5 14830, New York","46","13","5","28"
"8710000US3614836","ZCTA5 14836, New York","4","0","4","0"
"8710000US3614837","ZCTA5 14837, New York","10","6","0","4"
"8710000US3614838","ZCTA5 14838, New York","3","0","2","1"
"8710000US3614839","ZCTA5 14839, New York","4","0","4","0"
"8710000US3614840","ZCTA5 14840, New York","1","0","1","0"
"8710000US3614841","ZCTA5 14841, New York","0","0","0","0"
"8710000US3614842","ZCTA5 14842, New York","0","0","0","0"
"8710000US3614843","ZCTA5 14843, New York","31","7","0","24"
"8710000US3614845","ZCTA5 14845, New York","28","11","4","13"
"8710000US3614846","ZCTA5 14846, New York","0","0","0","0"
"8710000US3614847","ZCTA5 14847, New York","12","5","3","4"
"8710000US3614850","ZCTA5 14850, New York","185","44","10","131"
"8710000US3614853","ZCTA5 14853, New York","0","0","0","0"
"8710000US3614854","ZCTA5 14854, New York","0","0","0","0"
"8710000US3614855","ZCTA5 14855, New York","1","0","0","1"
"8710000US3614856","ZCTA5 14856, New York","0","0","0","0"
"8710000US3614858","ZCTA5 14858, New York","6","5","0","1"
"8710000US3614859","ZCTA5 14859, New York","5","5","0","0"
"8710000US3614860","ZCTA5 14860, New York","1","1","0","0"
"8710000US3614861","ZCTA5 14861, New York","0","0","0","0"
"8710000US3614864","ZCTA5 14864, New York","4","0","4","0"
"8710000US3614865","ZCTA5 14865, New York","4","0","2","2"
"8710000US3614867","ZCTA5 14867, New York","29","9","11","9"
"8710000US3614869","ZCTA5 14869, New York","8","8","0","0"
"8710000US3614870","ZCTA5 14870, New York","20","11","4","5"
"8710000US3614871","ZCTA5 14871, New York","2","0","2","0"
"8710000US3614872","ZCTA5 14872, New York","0","0","0","0"
"8710000US3614873","ZCTA5 14873, New York","10","8","2","0"
"8710000US3614874","ZCTA5 14874, New York","0","0","0","0"
"8710000US3614877","ZCTA5 14877, New York","0","0","0","0"
"8710000US3614878","ZCTA5 14878, New York","2","2","0","0"
"8710000US3614879","ZCTA5 14879, New York","1","0","0","1"
"8710000US3614880","ZCTA5 14880, New York","0","0","0","0"
